17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
20.87
20.87
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
20.87
20.87
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
20.87
20.87
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
20.87
20.87
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
20.87
20.87
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
17.81
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
20.87
17.81
17.81
17.81
17.81
